6.95,80,3.0909,0,1.0983,80.112,,,,,
7,80,3.0999,0,0.9938,80.121,,,,,
7.05,80,3.1665,4.7581,0.89923,80.188,,,,,
7.1,80,3.3358,9.0635,0.81365,80.357,,,,,
7.15,80,3.5888,12.959,0.73622,80.61,,,,,
7.2,80,3.9093,16.484,0.66616,80.93,,,,,
7.25,80,4.2835,19.673,0.60277,81.303,,,,,
7.3,80,4.6995,22.559,0.54541,81.719,,,,,
7.35,80,5.1472,25.171,0.49351,82.165,,,,,
7.4,80,5.6175,27.534,0.44654,82.635,,,,,
7.45,80,6.1028,29.672,0.40405,83.118,,,,,
7.5,80,6.5964,31.606,0.3656,83.61,,,,,
7.55,80,7.0925,33.356,0.33081,84.105,,,,,
7.6,80,7.5864,34.94,0.29933,84.596,,,,,
7.65,80,8.0139,31.615,0.27084,85.021,,,,,
7.7,80,8.3264,28.607,0.24507,85.331,,,,,
7.75,80,8.5405,25.884,0.22175,85.543,,,,,
7.8,80,8.6701,23.421,0.20064,85.669,,,,,
7.85,80,8.7273,21.192,0.18155,85.724,,,,,
7.9,80,8.7228,19.176,0.16427,85.716,,,,,
7.95,80,8.6662,17.351,0.14864,85.657,,,,,
8,80,8.5659,15.7,0.1345,85.554,,,,,
8.05,80,8.4295,14.206,0.1217,85.415,,,,,
8.1,80,8.2638,12.854,0.11012,85.246,,,,,
8.15,80,8.0749,11.631,0.099637,85.055,,,,,
8.2,80,7.8682,10.524,0.090155,84.846,,,,,
8.25,80,7.6484,9.5223,0.081576,84.623,,,,,
8.3,80,7.4198,8.6162,0.073813,84.393,,,,,
8.35,80,7.1859,7.7962,0.066789,84.157,,,,,
8.4,80,6.9498,7.0543,0.060433,83.918,,,,,
8.45,80,6.7142,6.383,0.054682,83.681,,,,,
8.5,80,6.4814,5.7756,0.049478,83.446,,,,,
8.55,80,6.2533,5.226,0.04477,83.217,,,,,
8.6,80,6.0312,4.7287,0.040509,82.993,,,,,
8.65,80,5.8165,4.2787,0.036654,82.777,,,,,
8.7,80,5.6102,3.8715,0.033166,82.569,,,,,
8.75,80,5.4128,3.5031,0.03001,82.371,,,,,
8.8,80,5.225,3.1697,0.027154,82.182,,,,,
8.85,80,5.047,2.8681,0.02457,82.003,,,,,
8.9,80,4.879,2.5951,0.022232,81.834,,,,,
8.95,80,4.7212,2.3482,0.020116,81.675,,,,,
9,80,4.5732,2.1247,0.018202,81.526,,,,,
9.05,80,4.4352,1.9225,0.01647,81.387,,,,,
9.1,80,4.3067,1.7396,0.014903,81.258,,,,,
9.15,80,4.1875,1.574,0.013484,81.138,,,,,
9.2,80,4.0772,1.4242,0.012201,81.028,,,,,
9.25,80,3.9755,1.2887,0.01104,80.925,,,,,
9.3,80,3.8819,1.1661,0.0099895,80.831,,,,,
9.35,80,3.7961,1.0551,0.0090389,80.745,,,,,
9.4,80,3.7176,0.9547,0.0081787,80.666,,,,,
9.45,80,3.646,0.86385,0.0074004,80.594,,,,,
9.5,80,3.5807,0.78164,0.0066962,80.529,,,,,
9.55,80,3.5215,0.70726,0.0060589,80.469,,,,,
9.6,80,3.4679,0.63995,0.0054824,80.416,,,,,
9.65,80,3.4194,0.57905,0.0049606,80.367,,,,,
9.7,80,3.3757,0.52395,0.0044886,80.323,,,,,
9.75,80,3.3365,0.47409,0.0040614,80.284,,,,,
9.8,80,3.3013,0.42897,0.0036749,80.248,,,,,
9.85,80,3.2698,0.38815,0.0033252,80.217,,,,,
9.9,80,3.2417,0.35121,0.0030088,80.188,,,,,
9.95,80,3.2166,0.31779,0.0027225,80.163,,,,,
10,80,3.1945,0.28755,0.0024634,80.141,,,,,
10.05,80,3.1748,0.26019,0.002229,80.121,,,,,
10.1,80,3.1575,0.23543,0.0020168,80.104,,,,,
10.15,80,3.1422,0.21302,0.0018249,80.089,,,,,
10.2,80,3.1288,0.19275,0.0016513,80.075,,,,,
10.25,80,3.1171,0.17441,0.0014941,80.064,,,,,
10.3,80,3.107,0.15781,0.0013519,80.053,,,,,
10.35,80,3.0981,0.14279,0.0012233,80.044,,,,,
10.4,80,3.0904,0.1292,0.0011069,80.037,,,,,
10.45,80,3.0838,0.11691,0.0010015,80.03,,,,,
10.5,80,3.0782,0.10578,0.00090623,80.024,,,,,
10.55,80,3.0733,0.095717,0.00081999,80.02,,,,,
10.6,80,3.0692,0.086608,0.00074196,80.016,,,,,
10.65,80,3.0658,0.078366,0.00067135,80.012,,,,,
10.7,80,3.0629,0.070909,0.00060746,80.009,,,,,
10.75,80,3.0604,0.064161,0.00054965,80.007,,,,,
10.8,80,3.0584,0.058055,0.00049735,80.005,,,,,
10.85,80,3.0568,0.052531,0.00045002,80.003,,,,,
10.9,80,3.0555,0.047532,0.00040719,80.002,,,,,
10.95,80,3.0544,0.043008,0.00036844,80.001,,,,,
11,80,3.0536,0.038916,0.00033338,80,,,,,
11.05,80,3.0529,0.035212,0.00030166,79.999,,,,,
11.1,80,3.0525,0.031861,0.00027295,79.999,,,,,
11.15,80,3.0521,0.028829,0.00024698,79.998,,,,,
11.2,80,3.0519,0.026086,0.00022347,79.998,,,,,
11.25,80,3.0517,0.023604,0.00020221,79.998,,,,,
11.3,80,3.0517,0.021357,0.00018296,79.998,,,,,
11.35,80,3.0517,0.019325,0.00016555,79.998,,,,,
11.4,80,3.0517,0.017486,0.0001498,79.998,,,,,
11.45,80,3.0518,0.015822,0.00013554,79.998,,,,,
11.5,80,3.0519,0.014316,0.00012264,79.998,,,,,
11.55,80,3.052,0.012954,0.00011097,79.998,,,,,
11.6,80,3.0521,0.011721,0.00010041,79.998,,,,,
11.65,80,3.0523,0.010606,9.09E-05,79.999,,,,,
11.7,80,3.0524,0.0095965,8.22E-05,79.999,,,,,
11.75,80,3.0526,0.0086832,7.44E-05,79.999,,,,,
11.8,80,3.0527,0.0078569,6.73E-05,79.999,,,,,
11.85,80,3.0529,0.0071092,6.09E-05,79.999,,,,,
11.9,80,3.053,0.0064327,5.51E-05,79.999,,,,,
11.95,80,3.0531,0.0058206,4.99E-05,79.999,,,,,
12,80,3.0532,0.0052667,4.51E-05,79.999,,,,,
12.05,80,3.0533,0.0047655,4.08E-05,80,,,,,
12.1,80,3.0534,0.004312,3.69E-05,80,,,,,
12.15,80,3.0535,0.0039016,3.34E-05,80,,,,,
12.2,80,3.0536,0.0035303,3.02E-05,80,,,,,
12.25,80,3.0537,0.0031944,2.74E-05,80,,,,,
12.3,80,3.0537,0.0028904,2.48E-05,80,,,,,
12.35,80,3.0538,0.0026153,2.24E-05,80,,,,,
12.4,80,3.0538,0.0023665,2.03E-05,80,,,,,
12.45,80,3.0539,0.0021413,1.83E-05,80,,,,,
12.5,80,3.0539,0.0019375,1.66E-05,80,,,,,
12.55,80,3.0539,0.0017531,1.50E-05,80,,,,,
12.6,80,3.0539,0.0015863,1.36E-05,80,,,,,
12.65,80,3.054,0.0014353,1.23E-05,80,,,,,
12.7,80,3.054,0.0012987,1.11E-05,80,,,,,
12.75,80,3.054,0.0011752,1.01E-05,80,,,,,
12.8,80,3.054,0.0010633,9.11E-06,80,,,,,
12.85,80,3.054,0.00096213,8.24E-06,80,,,,,
12.9,80,3.054,0.00087057,7.46E-06,80,,,,,
12.95,80,3.054,0.00078773,6.75E-06,80,,,,,
13,80,3.054,0.00071276,6.11E-06,80,,,,,
13.05,80,3.1139,4.7588,5.53E-06,80.06,,,,,
13.1,80,3.2788,9.064,5.00E-06,80.225,,,,,
13.15,80,3.5291,12.96,4.52E-06,80.475,,,,,
13.2,80,3.8483,16.484,4.09E-06,80.794,,,,,
13.25,80,4.2224,19.674,3.70E-06,81.168,,,,,
13.3,80,4.6395,22.56,3.35E-06,81.584,,,,,
13.35,80,5.089,25.171,3.03E-06,82.033,,,,,
13.4,80,5.5618,27.534,2.74E-06,82.504,,,,,
13.45,80,6.0503,29.672,2.48E-06,82.991,,,,,
13.5,80,6.5475,31.606,2.25E-06,83.487,,,,,
13.55,80,7.0477,33.357,2.03E-06,83.985,,,,,
13.6,80,7.5459,34.941,1.84E-06,84.481,,,,,
13.65,80,7.978,31.615,1.66E-06,84.911,,,,,
13.7,80,8.2953,28.607,1.51E-06,85.226,,,,,
13.75,80,8.5143,25.885,1.36E-06,85.442,,,,,
13.8,80,8.649,23.421,1.23E-06,85.574,,,,,
13.85,80,8.7115,21.192,1.12E-06,85.634,,,,,
13.9,80,8.7122,19.176,1.01E-06,85.632,,,,,
13.95,80,8.6608,17.351,9.13E-07,85.578,,,,,
14,80,8.5656,15.7,8.26E-07,85.48,,,,,
14.05,80,8.4343,14.206,7.48E-07,85.346,,,,,
14.1,80,8.2736,12.854,6.77E-07,85.182,,,,,
14.15,80,8.0895,11.631,6.12E-07,84.996,,,,,
14.2,80,7.8874,10.524,5.54E-07,84.791,,,,,
14.25,80,7.6721,9.5224,5.01E-07,84.573,,,,,
14.3,80,7.4476,8.6162,4.54E-07,84.347,,,,,
14.35,80,7.2177,7.7963,4.10E-07,84.115,,,,,
14.4,80,6.9854,7.0544,3.71E-07,83.88,,,,,
14.45,80,6.7534,6.3831,3.36E-07,83.646,,,,,
14.5,80,6.5239,5.7756,3.04E-07,83.415,,,,,
14.55,80,6.2988,5.226,2.75E-07,83.188,,,,,
14.6,80,6.0796,4.7287,2.49E-07,82.968,,,,,
14.65,80,5.8676,4.2787,2.25E-07,82.754,,,,,
14.7,80,5.6636,3.8715,2.04E-07,82.549,,,,,
14.75,80,5.4685,3.5031,1.84E-07,82.353,,,,,
14.8,80,5.2827,3.1697,1.67E-07,82.166,,,,,
14.85,80,5.1066,2.8681,1.51E-07,81.989,,,,,
14.9,80,4.9403,2.5952,1.37E-07,81.821,,,,,
14.95,80,4.784,2.3482,1.24E-07,81.664,,,,,
15,80,4.6374,2.1247,1.12E-07,81.517,,,,,
15.05,80,4.5006,1.9225,1.01E-07,81.379,,,,,
15.1,80,4.3732,1.7396,9.16E-08,81.251,,,,,
15.15,80,4.255,1.574,8.29E-08,81.132,,,,,
15.2,80,4.1456,1.4243,7.50E-08,81.022,,,,,
15.25,80,4.0446,1.2887,6.78E-08,80.921,,,,,
15.3,80,3.9518,1.1661,6.14E-08,80.828,,,,,
15.35,80,3.8666,1.0551,5.55E-08,80.742,,,,,
15.4,80,3.7886,0.9547,5.03E-08,80.664,,,,,
15.45,80,3.7174,0.86385,4.55E-08,80.592,,,,,
15.5,80,3.6526,0.78165,4.11E-08,80.527,,,,,
15.55,80,3.5937,0.70726,3.72E-08,80.468,,,,,
15.6,80,3.5404,0.63996,3.37E-08,80.414,,,,,
15.65,80,3.4921,0.57906,3.05E-08,80.366,,,,,
15.7,80,3.4487,0.52395,2.76E-08,80.322,,,,,
15.75,80,3.4096,0.47409,2.50E-08,80.283,,,,,
15.8,80,3.3745,0.42898,2.26E-08,80.248,,,,,
15.85,80,3.3432,0.38815,2.04E-08,80.217,,,,,
15.9,80,3.3152,0.35122,1.85E-08,80.188,,,,,
15.95,80,3.2902,0.31779,1.67E-08,80.163,,,,,
16,80,3.2681,0.28755,1.51E-08,80.141,,,,,
16.05,80,3.2485,0.26019,1.37E-08,80.122,,,,,
16.1,80,3.2312,0.23543,1.24E-08,80.104,,,,,
16.15,80,3.216,0.21302,1.12E-08,80.089,,,,,
16.2,80,3.2026,0.19275,1.01E-08,80.076,,,,,
16.25,80,3.191,0.17441,9.18E-09,80.064,,,,,
16.3,80,3.1808,0.15781,8.31E-09,80.054,,,,,
16.35,80,3.1719,0.14279,7.52E-09,80.045,,,,,
16.4,80,3.1643,0.12921,6.80E-09,80.037,,,,,
16.45,80,3.1576,0.11691,6.15E-09,80.03,,,,,
16.5,80,3.152,0.10578,5.57E-09,80.025,,,,,
16.55,80,3.1471,0.095718,5.04E-09,80.02,,,,,
16.6,80,3.143,0.086609,4.56E-09,80.016,,,,,
16.65,80,3.1395,0.078367,4.12E-09,80.012,,,,,
16.7,80,3.1366,0.070909,3.73E-09,80.009,,,,,
16.75,80,3.1342,0.064161,3.38E-09,80.007,,,,,
16.8,80,3.1322,0.058056,3.06E-09,80.005,,,,,
16.85,80,3.1305,0.052531,2.77E-09,80.003,,,,,
16.9,80,3.1292,0.047532,2.50E-09,80.002,,,,,
16.95,80,3.1281,0.043009,2.26E-09,80.001,,,,,
17,80,3.1272,0.038916,2.05E-09,80,,,,,
17.05,80,3.1266,0.035213,1.85E-09,79.999,,,,,
17.1,80,3.1261,0.031862,1.68E-09,79.999,,,,,
17.15,80,3.1257,0.02883,1.52E-09,79.998,,,,,
17.2,80,3.1255,0.026086,1.37E-09,79.998,,,,,
17.25,80,3.1254,0.023604,1.24E-09,79.998,,,,,
17.3,80,3.1253,0.021357,1.12E-09,79.998,,,,,
17.35,80,3.1253,0.019325,1.02E-09,79.998,,,,,
17.4,80,3.1253,0.017486,9.20E-10,79.998,,,,,
17.45,80,3.1254,0.015822,8.33E-10,79.998,,,,,
17.5,80,3.1255,0.014316,7.54E-10,79.998,,,,,
17.55,80,3.1256,0.012954,6.82E-10,79.998,,,,,
17.6,80,3.1257,0.011721,6.17E-10,79.998,,,,,
17.65,80,3.1259,0.010606,5.58E-10,79.999,,,,,
17.7,80,3.126,0.0095965,5.05E-10,79.999,,,,,
17.75,80,3.1261,0.0086833,4.57E-10,79.999,,,,,
17.8,80,3.1263,0.007857,4.14E-10,79.999,,,,,
17.85,80,3.1264,0.0071093,3.74E-10,79.999,,,,,
17.9,80,3.1265,0.0064327,3.39E-10,79.999,,,,,
17.95,80,3.1267,0.0058206,3.06E-10,79.999,,,,,
18,80,3.1268,0.0052667,2.77E-10,79.999,,,,,
18.05,80,3.1269,0.0047655,2.51E-10,80,,,,,
18.1,80,3.127,0.004312,2.27E-10,80,,,,,
18.15,80,3.1271,0.0039017,2.05E-10,80,,,,,
18.2,80,3.1271,0.0035304,1.86E-10,80,,,,,
18.25,80,3.1272,0.0031944,1.68E-10,80,,,,,
18.3,80,3.1273,0.0028904,1.52E-10,80,,,,,
18.35,80,3.1273,0.0026154,1.38E-10,80,,,,,
18.4,80,3.1274,0.0023665,1.25E-10,80,,,,,
18.45,80,3.1274,0.0021413,1.13E-10,80,,,,,
18.5,80,3.1274,0.0019375,1.02E-10,80,,,,,
18.55,80,3.1275,0.0017531,9.23E-11,80,,,,,
18.6,80,3.1275,0.0015863,8.35E-11,80,,,,,
18.65,80,3.1275,0.0014353,7.56E-11,80,,,,,
18.7,80,3.1275,0.0012987,6.84E-11,80,,,,,
18.75,80,3.1275,0.0011752,6.19E-11,80,,,,,
18.8,80,3.1275,0.0010633,5.60E-11,80,,,,,
18.85,80,3.1275,0.00096214,5.06E-11,80,,,,,
18.9,80,3.1275,0.00087058,4.58E-11,80,,,,,
18.95,80,3.1275,0.00078773,4.15E-11,80,,,,,
19,80,3.1275,0.00071277,3.75E-11,80,,,,,
19.05,80,3.1875,4.7588,3.39E-11,80.06,,,,,
19.1,80,3.3523,9.064,3.07E-11,80.225,,,,,
19.15,80,3.6026,12.96,2.78E-11,80.475,,,,,
19.2,80,3.9218,16.484,2.51E-11,80.794,,,,,
19.25,80,4.296,19.674,2.28E-11,81.168,,,,,
19.3,80,4.713,22.56,2.06E-11,81.584,,,,,
19.35,80,5.1625,25.171,1.86E-11,82.033,,,,,
19.4,80,5.6354,27.534,1.69E-11,82.504,,,,,
19.45,80,6.1238,29.672,1.53E-11,82.991,,,,,
19.5,80,6.621,31.606,1.38E-11,83.487,,,,,
19.55,80,7.1212,33.357,1.25E-11,83.985,,,,,
19.6,80,7.6195,34.941,1.13E-11,84.481,,,,,
19.65,80,8.0515,31.615,1.02E-11,84.911,,,,,
19.7,80,8.3688,28.607,9.25E-12,85.226,,,,,
19.75,80,8.5879,25.885,8.37E-12,85.442,,,,,
19.8,80,8.7226,23.421,7.57E-12,85.574,,,,,
19.85,80,8.785,21.192,6.85E-12,85.634,,,,,
19.9,80,8.7858,19.176,6.20E-12,85.632,,,,,
19.95,80,8.7344,17.351,5.61E-12,85.578,,,,,
20,80,8.6392,15.7,5.08E-12,85.48,,,,,
20.05,80,8.5078,14.206,4.59E-12,85.346,,,,,
20.1,80,8.3471,12.854,4.16E-12,85.182,,,,,
20.15,80,8.163,11.631,3.76E-12,84.996,,,,,
20.2,80,7.9609,10.524,3.40E-12,84.791,,,,,
20.25,80,7.7456,9.5224,3.08E-12,84.573,,,,,
20.3,80,7.5212,8.6162,2.79E-12,84.347,,,,,
20.35,80,7.2912,7.7963,2.52E-12,84.115,,,,,
20.4,80,7.0589,7.0544,2.28E-12,83.88,,,,,
20.45,80,6.8269,6.3831,2.06E-12,83.646,,,,,
20.5,80,6.5974,5.7756,1.87E-12,83.415,,,,,
20.55,80,6.3723,5.226,1.69E-12,83.188,,,,,
20.6,80,6.1532,4.7287,1.53E-12,82.968,,,,,
20.65,80,5.9411,4.2787,1.38E-12,82.754,,,,,
20.7,80,5.7372,3.8715,1.25E-12,82.549,,,,,
20.75,80,5.5421,3.5031,1.13E-12,82.353,,,,,
20.8,80,5.3563,3.1697,1.03E-12,82.166,,,,,
20.85,80,5.1801,2.8681,9.28E-13,81.989,,,,,
20.9,80,5.0139,2.5952,8.39E-13,81.821,,,,,
20.95,80,4.8575,2.3482,7.59E-13,81.664,,,,,
21,80,4.711,2.1247,6.87E-13,81.517,,,,,
21.05,80,4.5741,1.9225,6.22E-13,81.379,,,,,
21.1,80,4.4467,1.7396,5.63E-13,81.251,,,,,
21.15,80,4.3285,1.574,5.09E-13,81.132,,,,,
21.2,80,4.2191,1.4243,4.61E-13,81.022,,,,,
21.25,80,4.1182,1.2887,4.17E-13,80.921,,,,,
21.3,80,4.0253,1.1661,3.77E-13,80.828,,,,,
21.35,80,3.9401,1.0551,3.41E-13,80.742,,,,,
21.4,80,3.8621,0.9547,3.09E-13,80.664,,,,,
21.45,80,3.7909,0.86385,2.79E-13,80.592,,,,,
21.5,80,3.7261,0.78165,2.53E-13,80.527,,,,,
21.55,80,3.6672,0.70726,2.29E-13,80.468,,,,,
21.6,80,3.6139,0.63996,2.07E-13,80.414,,,,,
21.65,80,3.5657,0.57906,1.87E-13,80.366,,,,,
21.7,80,3.5222,0.52395,1.69E-13,80.322,,,,,
21.75,80,3.4831,0.47409,1.53E-13,80.283,,,,,
21.8,80,3.4481,0.42898,1.39E-13,80.248,,,,,
21.85,80,3.4167,0.38815,1.26E-13,80.217,,,,,
21.9,80,3.3887,0.35122,1.14E-13,80.188,,,,,
21.95,80,3.3638,0.31779,1.03E-13,80.163,,,,,
22,80,3.3417,0.28755,9.30E-14,80.141,,,,,
22.05,80,3.3221,0.26019,8.41E-14,80.122,,,,,
22.1,80,3.3048,0.23543,7.61E-14,80.104,,,,,
22.15,80,3.2895,0.21302,6.89E-14,80.089,,,,,
22.2,80,3.2762,0.19275,6.23E-14,80.076,,,,,
22.25,80,3.2645,0.17441,5.64E-14,80.064,,,,,
22.3,80,3.2543,0.15781,5.10E-14,80.054,,,,,
22.35,80,3.2455,0.14279,4.62E-14,80.045,,,,,
22.4,80,3.2378,0.12921,4.18E-14,80.037,,,,,
22.45,80,3.2312,0.11691,3.78E-14,80.03,,,,,
22.5,80,3.2255,0.10578,3.42E-14,80.025,,,,,
22.55,80,3.2207,0.095718,3.10E-14,80.02,,,,,
22.6,80,3.2166,0.086609,2.80E-14,80.016,,,,,
22.65,80,3.2131,0.078367,2.53E-14,80.012,,,,,
22.7,80,3.2102,0.070909,2.29E-14,80.009,,,,,
22.75,80,3.2077,0.064161,2.08E-14,80.007,,,,,
22.8,80,3.2057,0.058056,1.88E-14,80.005,,,,,
22.85,80,3.204,0.052531,1.70E-14,80.003,,,,,
22.9,80,3.2027,0.047532,1.54E-14,80.002,,,,,
22.95,80,3.2016,0.043009,1.39E-14,80.001,,,,,
23,80,3.2008,0.038916,1.26E-14,80,,,,,
23.05,80,3.2001,0.035213,1.14E-14,79.999,,,,,
23.1,80,3.1996,0.031862,1.03E-14,79.999,,,,,
23.15,80,3.1993,0.02883,9.32E-15,79.998,,,,,
23.2,80,3.199,0.026086,8.44E-15,79.998,,,,,
23.25,80,3.1989,0.023604,7.63E-15,79.998,,,,,
23.3,80,3.1988,0.021357,6.91E-15,79.998,,,,,
23.35,80,3.1988,0.019325,6.25E-15,79.998,,,,,
23.4,80,3.1988,0.017486,5.66E-15,79.998,,,,,
23.45,80,3.1989,0.015822,5.12E-15,79.998,,,,,
23.5,80,3.199,0.014316,4.63E-15,79.998,,,,,
23.55,80,3.1991,0.012954,4.19E-15,79.998,,,,,
23.6,80,3.1993,0.011721,3.79E-15,79.998,,,,,
23.65,80,3.1994,0.010606,3.43E-15,79.999,,,,,
23.7,80,3.1995,0.0095965,3.10E-15,79.999,,,,,
23.75,80,3.1997,0.0086833,2.81E-15,79.999,,,,,
23.8,80,3.1998,0.007857,2.54E-15,79.999,,,,,
23.85,80,3.2,0.0071093,2.30E-15,79.999,,,,,
