5.35,80,1.0875,0,26.945,78.10,,,,,
5.4,80,1.077,0,24.38,78.09,,,,,
5.45,80,1.086,0,22.06,78.10,,,,,
5.5,80,1.1144,0,19.961,78.13,,,,,
5.55,80,1.161,0,18.061,78.17,,,,,
5.6,80,1.224,0,16.343,78.24,,,,,
5.65,80,1.301,0,14.787,78.32,,,,,
5.7,80,1.3895,0,13.38,78.41,,,,,
5.75,80,1.487,0,12.107,78.50,,,,,
5.8,80,1.5909,0,10.955,78.61,,,,,
5.85,80,1.6988,0,9.9123,78.72,,,,,
5.9,80,1.8088,0,8.969,78.83,,,,,
5.95,80,1.9188,0,8.1155,78.94,,,,,
6,80,2.0273,0,7.3432,79.05,,,,,
6.05,80,2.1329,0,6.6444,79.15,,,,,
6.1,80,2.2346,0,6.0121,79.25,,,,,
6.15,80,2.3313,0,5.44,79.35,,,,,
6.2,80,2.4226,0,4.9223,79.44,,,,,
6.25,80,2.5078,0,4.4539,79.53,,,,,
6.3,80,2.5868,0,4.0301,79.61,,,,,
6.35,80,2.6593,0,3.6465,79.68,,,,,
6.4,80,2.7254,0,3.2995,79.75,,,,,
6.45,80,2.7851,0,2.9855,79.81,,,,,
6.5,80,2.8386,0,2.7014,79.86,,,,,
6.55,80,2.8861,0,2.4444,79.91,,,,,
6.6,80,2.9279,0,2.2117,79.95,,,,,
6.65,80,2.9644,0,2.0013,79.99,,,,,
6.7,80,2.9959,0,1.8108,80.02,,,,,
6.75,80,3.0227,0,1.6385,80.04,,,,,
6.8,80,3.0452,0,1.4826,80.07,,,,,
6.85,80,3.0639,0,1.3415,80.09,,,,,
6.9,80,3.079,0,1.2138,80.10,,,,,
6.95,80,3.0909,0,1.0983,80.11,,,,,
7,80,3.0999,0,0.9938,80.12,0,,,,
7.05,80,3.1665,4.7581,0.89923,80.19,5,,,-0.8,
7.1,80,3.3358,9.0635,0.81365,80.36,5,,,,
7.15,80,3.5888,12.959,0.73622,80.61,5,,,,
7.2,80,3.9093,16.484,0.66616,80.93,5,,,,
7.25,80,4.2835,19.673,0.60277,81.30,5,,,,
7.3,80,4.6995,22.559,0.54541,81.72,5,,,,
7.35,80,5.1472,25.171,0.49351,82.17,5,,,,
7.4,80,5.6175,27.534,0.44654,82.64,5,,,,
7.45,80,6.1028,29.672,0.40405,83.12,5,,,,
7.5,80,6.5964,31.606,0.3656,83.61,5,,,,
7.55,80,7.0925,33.356,0.33081,84.11,5,,,,
7.6,80,7.5864,34.94,0.29933,84.60,5,,,,
7.65,80,8.0139,31.615,0.27084,85.02,5,,,,
7.7,80,8.3264,28.607,0.24507,85.33,5,,,,
7.75,80,8.5405,25.884,0.22175,85.54,5,,,,
7.8,80,8.6701,23.421,0.20064,85.67,5,,,,
7.85,80,8.7273,21.192,0.18155,85.72,5,,,,
7.9,80,8.7228,19.176,0.16427,85.72,5,,,,
7.95,80,8.6662,17.351,0.14864,85.66,5,,,,
8,80,8.5659,15.7,0.1345,85.55,5,,min ,,
8.05,80,8.4295,14.206,0.1217,85.42,100,,60.00,,
8.1,80,8.2638,12.854,0.11012,85.25,85,,51,,
8.15,80,8.0749,11.631,0.099637,85.06,95,,57,,
8.2,80,7.8682,10.524,0.090155,84.85,5,,3,,-48
8.25,80,7.6484,9.5223,0.081576,84.62,10,,6,,
8.3,80,7.4198,8.6162,0.073813,84.39,15,,9,,
8.35,80,7.1859,7.7962,0.066789,84.16,20,,12,,
8.4,80,6.9498,7.0543,0.060433,83.92,25,,15,,
8.45,80,6.7142,6.383,0.054682,83.68,30,,18,,
8.5,80,6.4814,5.7756,0.049478,83.45,35,,21,,
8.55,80,6.2533,5.226,0.04477,83.22,40,,24,,
8.6,80,6.0312,4.7287,0.040509,82.99,45,,27,,
8.65,80,5.8165,4.2787,0.036654,82.78,50,,30,,
8.7,80,5.6102,3.8715,0.033166,82.57,55,,33,,
8.75,80,5.4128,3.5031,0.03001,82.37,60,,36,,
8.8,80,5.225,3.1697,0.027154,82.18,65,,39,,
8.85,80,5.047,2.8681,0.02457,82.00,70,,42,,
8.9,80,4.879,2.5951,0.022232,81.83,75,,45,,
8.95,80,4.7212,2.3482,0.020116,81.68,80,,48,,
9,80,4.5732,2.1247,0.018202,81.53,85,,51,,
9.05,80,4.4414,2.4223,0.01647,81.39,90,,54,,
9.1,80,4.3307,2.7379,0.014903,81.28,0.8,,0,,
9.15,80,4.2398,3.0684,0.013484,81.19,,,,,
9.2,80,4.1675,3.4109,0.012201,81.12,,,,,
9.25,80,4.1125,3.7627,0.01104,81.06,,,,,
9.3,80,4.0736,4.1213,0.0099895,81.02,,,,,
9.35,80,4.0494,4.4841,0.0090389,81.00,,,,,
9.4,80,4.0388,4.8489,0.0081787,80.99,,,,,
9.45,80,4.0406,5.2135,0.0074004,80.99,,,,,
9.5,80,4.0536,5.5759,0.0066962,81.00,,,,,
9.55,80,4.0766,5.9341,0.0060589,81.02,,,,,
9.6,80,4.1086,6.2864,0.0054824,81.06,,,,,
9.65,80,4.1484,6.6309,0.0049606,81.09,,,,,
9.7,80,4.195,6.9661,0.0044886,81.14,,,,,
9.75,80,4.2474,7.2905,0.0040614,81.19,,,,,
9.8,80,4.3046,7.6025,0.0036749,81.25,,,,,
9.85,80,4.3658,7.901,0.0033252,81.31,,,,,
9.9,80,4.4301,8.1845,0.0030088,81.37,,,,,
9.95,80,4.4966,8.4519,0.0027225,81.44,,,,,
10,80,4.5646,8.7023,0.0024634,81.51,,,,,
10.05,80,4.6334,8.9344,0.002229,81.57,,,,,
10.1,80,4.7023,9.1475,0.0020168,81.64,,,,,
10.15,80,4.7706,9.3407,0.0018249,81.71,,,,,
10.2,80,4.8378,9.5131,0.0016513,81.78,,,,,
10.25,80,4.9033,9.6643,0.0014941,81.84,,,,,
10.3,80,4.9667,9.7934,0.0013519,81.90,,,,,
10.35,80,5.0274,9.9,0.0012233,81.96,,,,,
10.4,80,5.085,9.9837,0.0011069,82.02,,,,,
10.45,80,5.1391,10.044,0.0010015,82.07,,,,,
10.5,80,5.1895,10.081,0.00090623,82.12,,,,,
10.55,80,5.2356,10.094,0.00081999,82.17,,,,,
10.6,80,5.2773,10.082,0.00074196,82.21,,,,,
10.65,80,5.3144,10.047,0.00067135,82.24,,,,,
10.7,80,5.3465,9.9876,0.00060746,82.27,,,,,
10.75,80,5.3735,9.904,0.00054965,82.30,,,,,
10.8,80,5.3951,9.7965,0.00049735,82.32,,,,,
10.85,80,5.4114,9.6653,0.00045002,82.34,,,,,
10.9,80,5.4221,9.5105,0.00040719,82.35,,,,,
10.95,80,5.4271,9.3326,0.00036844,82.35,,,,,
11,80,5.4264,9.1319,0.00033338,82.35,,,,,
11.05,80,5.42,8.9088,0.00030166,82.34,,,,,
11.1,80,5.4078,8.664,0.00027295,82.33,,,,,
11.15,80,5.3897,8.3978,0.00024698,82.31,,,,,
11.2,80,5.366,8.111,0.00022347,82.28,,,,,
11.25,80,5.3364,7.8043,0.00020221,82.25,,,,,
11.3,80,5.3013,7.4784,0.00018296,82.22,,,,,
11.35,80,5.2605,7.1341,0.00016555,82.17,,,,,
11.4,80,5.2142,6.7721,0.0001498,82.13,,,,,
11.45,80,5.1625,6.3935,0.00013554,82.07,,,,,
11.5,80,5.1055,5.999,0.00012264,82.02,,,,,
11.55,80,5.0435,5.5898,0.00011097,81.95,,,,,
11.6,80,4.9764,5.1667,0.00010041,81.88,,,,,
11.65,80,4.9045,4.7309,9.09E-05,81.81,,,,,
11.7,80,4.828,4.2834,8.22E-05,81.73,,,,,
11.75,80,4.7471,3.8253,7.44E-05,81.65,,,,,
11.8,80,4.662,3.3577,6.73E-05,81.57,,,,,
11.85,80,4.5728,2.8819,6.09E-05,81.48,,,,,
11.9,80,4.4799,2.3989,5.51E-05,81.38,,,,,
11.95,80,4.3834,1.91,4.99E-05,81.29,,,,,
12,80,4.2836,1.4165,4.51E-05,81.19,,,,,
12.05,80,4.1808,0.91941,4.08E-05,81.08,,,,,
12.1,80,4.0752,0.42012,3.69E-05,80.98,,,,,
12.15,80,3.9671,-0.080171,3.34E-05,80.87,,,,,
12.2,80,3.8568,-0.58021,3.02E-05,80.76,,,,,
12.25,80,3.7445,-1.0788,2.74E-05,80.64,,,,,
12.3,80,3.6305,-1.5746,2.48E-05,80.53,,,,,
12.35,80,3.5152,-2.0664,2.24E-05,80.41,,,,,
12.4,80,3.3988,-2.553,2.03E-05,80.30,,,,,
12.45,80,3.2815,-3.0333,1.83E-05,80.18,,,,,
12.5,80,3.1638,-3.5059,1.66E-05,80.06,,,,,
12.55,80,3.0458,-3.9697,1.50E-05,79.94,,,,,
12.6,80,2.928,-4.4236,1.36E-05,79.83,,,,,
12.65,80,2.8105,-4.8664,1.23E-05,79.71,,,,,
12.7,80,2.6937,-5.2971,1.11E-05,79.59,,,,,
12.75,80,2.5779,-5.7144,1.01E-05,79.48,,,,,
12.8,80,2.4633,-6.1175,9.11E-06,79.36,,,,,
12.85,80,2.3503,-6.5053,8.24E-06,79.25,,,,,
12.9,80,2.2391,-6.8768,7.46E-06,79.14,,,,,
12.95,80,2.13,-7.2311,6.75E-06,79.03,,,,,
13,80,2.0233,-7.5673,6.11E-06,78.92,,,,,
13.05,80,1.9792,-3.1265,5.53E-06,78.88,,,,,
13.1,80,2.0428,0.88127,5.00E-06,78.95,,,,,
13.15,80,2.1949,4.4998,4.52E-06,79.10,,,,,
13.2,80,2.4192,7.7687,4.09E-06,79.32,,,,,
13.25,80,2.7019,10.724,3.70E-06,79.61,,,,,
13.3,80,3.0312,13.398,3.35E-06,79.93,,,,,
13.35,80,3.3967,15.821,3.03E-06,80.30,,,,,
13.4,80,3.7897,18.018,2.74E-06,80.69,,,,,
13.45,80,4.2026,20.014,2.48E-06,81.11,,,,,
13.5,80,4.6286,21.831,2.25E-06,81.53,,,,,
13.55,80,5.0623,23.488,2.03E-06,81.96,,,,,
13.6,80,5.4989,25.004,1.84E-06,82.40,,,,,
13.65,80,5.8743,21.635,1.66E-06,82.77,,,,,
13.7,80,6.1403,18.608,1.51E-06,83.04,,,,,
13.75,80,6.3134,15.892,1.36E-06,83.21,,,,,
13.8,80,6.4078,13.46,1.23E-06,83.30,,,,,
13.85,80,6.4358,11.287,1.12E-06,83.33,,,,,
13.9,80,6.4081,9.3512,1.01E-06,83.30,,,,,
13.95,80,6.3343,7.6319,9.13E-07,83.22,,,,,
14,80,6.2229,6.1105,8.26E-07,83.11,,,,,
14.05,80,6.0815,4.7703,7.48E-07,82.97,,,,,
14.1,80,5.9169,3.5957,6.77E-07,82.80,,,,,
14.15,80,5.7352,2.573,6.12E-07,82.62,,,,,
14.2,80,5.5417,1.6893,5.54E-07,82.42,,,,,
14.25,80,5.341,0.93305,5.01E-07,82.22,,,,,
14.3,80,5.1373,0.29355,4.54E-07,82.02,,,,,
14.35,80,4.9341,-0.23892,4.10E-07,81.81,,,,,
14.4,80,4.7344,-0.67328,3.71E-07,81.61,,,,,
14.45,80,4.5407,-1.0177,3.36E-07,81.42,,,,,
14.5,80,4.3552,-1.2798,3.04E-07,81.23,,,,,
14.55,80,4.1795,-1.4664,2.75E-07,81.06,,,,,
14.6,80,4.015,-1.584,2.49E-07,80.89,,,,,
14.65,80,3.8629,-1.6385,2.25E-07,80.74,,,,,
14.7,80,3.7238,-1.6353,2.04E-07,80.60,,,,,
14.75,80,3.5984,-1.5797,1.84E-07,80.47,,,,,
14.8,80,3.4869,-1.4763,1.67E-07,80.36,,,,,
14.85,80,3.3895,-1.3295,1.51E-07,80.26,,,,,
14.9,80,3.3063,-1.1436,1.37E-07,80.18,,,,,
14.95,80,3.2369,-0.92235,1.24E-07,80.11,,,,,
15,80,3.1812,-0.66942,1.12E-07,80.06,,,,,
15.05,80,3.1388,-0.38824,1.01E-07,80.01,,,,,
15.1,80,3.1091,-0.08204,9.16E-08,79.98,,,,,
15.15,80,3.0918,0.24612,8.29E-08,79.97,,,,,
15.2,80,3.0862,0.59336,7.50E-08,79.96,,,,,
15.25,80,3.0916,0.95692,6.78E-08,79.97,,,,,
15.3,80,3.1075,1.3342,6.14E-08,79.98,,,,,
15.35,80,3.1332,1.7228,5.55E-08,80.01,,,,,
15.4,80,3.1679,2.1202,5.03E-08,80.04,,,,,
15.45,80,3.211,2.5243,4.55E-08,80.09,,,,,
15.5,80,3.2618,2.9328,4.11E-08,80.14,,,,,
15.55,80,3.3195,3.3439,3.72E-08,80.19,,,,,
15.6,80,3.3835,3.7554,3.37E-08,80.26,,,,,
15.65,80,3.4531,4.1655,3.05E-08,80.33,,,,,
15.7,80,3.5275,4.5725,2.76E-08,80.40,,,,,
15.75,80,3.6063,4.9745,2.50E-08,80.48,,,,,
15.8,80,3.6886,5.3701,2.26E-08,80.56,,,,,
15.85,80,3.774,5.7576,2.04E-08,80.65,,,,,
15.9,80,3.8617,6.1356,1.85E-08,80.73,,,,,
15.95,80,3.9512,6.5027,1.67E-08,80.82,,,,,
16,80,4.042,6.8574,1.51E-08,80.91,,,,,
16.05,80,4.1334,7.1986,1.37E-08,81.00,,,,,
16.1,80,4.2251,7.5251,1.24E-08,81.10,,,,,
16.15,80,4.3164,7.8357,1.12E-08,81.19,,,,,
16.2,80,4.4069,8.1294,1.01E-08,81.28,,,,,
16.25,80,4.4962,8.4052,9.18E-09,81.36,,,,,
16.3,80,4.5838,8.6622,8.31E-09,81.45,,,,,
16.35,80,4.6693,8.8995,7.52E-09,81.54,,,,,
16.4,80,4.7523,9.1163,6.80E-09,81.62,,,,,
16.45,80,4.8326,9.3119,6.15E-09,81.70,,,,,
16.5,80,4.9096,9.4858,5.57E-09,81.77,,,,,
16.55,80,4.9832,9.6372,5.04E-09,81.85,,,,,
16.6,80,5.0529,9.7658,4.56E-09,81.92,,,,,
16.65,80,5.1186,9.871,4.12E-09,81.98,,,,,
16.7,80,5.18,9.9526,3.73E-09,82.04,,,,,
16.75,80,5.2368,10.01,3.38E-09,82.10,,,,,
16.8,80,5.2888,10.043,3.06E-09,82.15,,,,,
16.85,80,5.3359,10.052,2.77E-09,82.19,,,,,
16.9,80,5.3778,10.037,2.50E-09,82.23,,,,,
16.95,80,5.4144,9.9969,2.26E-09,82.27,,,,,
17,80,5.4456,9.9325,2.05E-09,82.30,,,,,
17.05,80,5.4712,9.8437,1.85E-09,82.32,,,,,
17.1,80,5.4912,9.7308,1.68E-09,82.34,,,,,
17.15,80,5.5055,9.5939,1.52E-09,82.36,,,,,
17.2,80,5.514,9.4334,1.37E-09,82.36,,,,,
17.25,80,5.5166,9.2496,1.24E-09,82.37,,,,,
17.3,80,5.5134,9.0431,1.12E-09,82.36,,,,,
17.35,80,5.5043,8.8142,1.02E-09,82.35,,,,,
17.4,80,5.4893,8.5635,9.20E-10,82.33,,,,,
17.45,80,5.4686,8.2916,8.33E-10,82.31,,,,,
17.5,80,5.442,7.9992,7.54E-10,82.28,,,,,
17.55,80,5.4098,7.687,6.82E-10,82.25,,,,,
17.6,80,5.3719,7.3557,6.17E-10,82.21,,,,,
17.65,80,5.3284,7.0062,5.58E-10,82.17,,,,,
17.7,80,5.2795,6.6393,5.05E-10,82.12,,,,,
17.75,80,5.2253,6.2559,4.57E-10,82.06,,,,,
17.8,80,5.1658,5.857,4.14E-10,82.00,,,,,
17.85,80,5.1014,5.4436,3.74E-10,81.94,,,,,
17.9,80,5.032,5.0166,3.39E-10,81.87,,,,,
17.95,80,4.958,4.5772,3.06E-10,81.79,,,,,
18,80,4.8794,4.1265,2.77E-10,81.71,,,,,
18.05,80,4.7965,3.6654,2.51E-10,81.63,,,,,
18.1,80,4.7095,3.1953,2.27E-10,81.54,,,,,
18.15,80,4.6186,2.7172,2.05E-10,81.45,,,,,
18.2,80,4.524,2.2324,1.86E-10,81.35,,,,,
18.25,80,4.4261,1.7421,1.68E-10,81.25,,,,,
18.3,80,4.3249,1.2474,1.52E-10,81.15,,,,,
18.35,80,4.2208,0.7497,1.38E-10,81.05,,,,,
18.4,80,4.1141,0.25012,1.25E-10,80.94,,,,,
18.45,80,4.005,-0.25005,1.13E-10,80.83,,,,,
18.5,80,3.8937,-0.74957,1.02E-10,80.72,,,,,
18.55,80,3.7806,-1.2472,9.23E-11,80.61,,,,,
18.6,80,3.666,-1.7417,8.35E-11,80.49,,,,,
18.65,80,3.5501,-2.2318,7.56E-11,80.38,,,,,
18.7,80,3.4332,-2.7163,6.84E-11,80.26,,,,,
18.75,80,3.3156,-3.194,6.19E-11,80.14,,,,,
18.8,80,3.1977,-3.6637,5.60E-11,80.02,,,,,
18.85,80,3.0797,-4.1243,5.06E-11,79.90,,,,,
18.9,80,2.9618,-4.5745,4.58E-11,79.79,,,,,
18.95,80,2.8445,-5.0133,4.15E-11,79.67,,,,,
19,80,2.7279,-5.4395,3.75E-11,79.55,,,,,
19.05,80,2.6724,-1.094,3.39E-11,79.50,,,,,
19.1,80,2.7231,2.8133,3.07E-11,79.55,,,,,
19.15,80,2.8607,6.3266,2.78E-11,79.69,,,,,
19.2,80,3.0692,9.4857,2.51E-11,79.90,,,,,
19.25,80,3.3346,12.327,2.28E-11,80.16,,,,,
19.3,80,3.6453,14.883,2.06E-11,80.47,,,,,
19.35,80,3.9909,17.184,1.86E-11,80.82,,,,,
19.4,80,4.3626,19.256,1.69E-11,81.19,,,,,
19.45,80,4.753,21.124,1.53E-11,81.58,,,,,
19.5,80,5.1554,22.809,1.38E-11,81.98,,,,,
19.55,80,5.5644,24.333,1.25E-11,82.39,,,,,
19.6,80,5.975,25.713,1.13E-11,82.80,,,,,
19.65,80,6.3236,22.207,1.02E-11,83.14,,,,,
19.7,80,6.5616,19.041,9.25E-12,83.38,,,,,
19.75,80,6.706,16.185,8.37E-12,83.52,,,,,
19.8,80,6.7708,13.612,7.57E-12,83.59,,,,,
19.85,80,6.7684,11.298,6.85E-12,83.58,,,,,
19.9,80,6.7097,9.2214,6.20E-12,83.52,,,,,
19.95,80,6.6042,7.3613,5.61E-12,83.41,,,,,
20,80,6.4605,5.6999,5.08E-12,83.27,,,,,
20.05,80,6.2865,4.2206,4.59E-12,83.09,,,,,
20.1,80,6.089,2.9084,4.16E-12,82.89,,,,,
20.15,80,5.8741,1.7497,3.76E-12,82.68,,,,,
20.2,80,5.6472,0.7321,3.40E-12,82.45,,,,,
20.25,80,5.4131,-0.15568,3.08E-12,82.21,,,,,
20.3,80,5.176,-0.92397,2.79E-12,81.98,,,,,
20.35,80,4.9395,-1.5822,2.52E-12,81.74,,,,,
20.4,80,4.7066,-2.1389,2.28E-12,81.50,,,,,
20.45,80,4.4801,-2.6021,2.06E-12,81.28,,,,,
20.5,80,4.2621,-2.9789,1.87E-12,81.06,,,,,
20.55,80,4.0543,-3.276,1.69E-12,80.85,,,,,
20.6,80,3.8584,-3.4996,1.53E-12,80.65,,,,,
20.65,80,3.6753,-3.6553,1.38E-12,80.47,,,,,
20.7,80,3.506,-3.7483,1.25E-12,80.30,,,,,
20.75,80,3.3511,-3.7836,1.13E-12,80.15,,,,,
20.8,80,3.2109,-3.7655,1.03E-12,80.01,,,,,
20.85,80,3.0858,-3.6984,9.28E-13,79.88,,,,,
20.9,80,2.9756,-3.5862,8.39E-13,79.77,,,,,
20.95,80,2.8804,-3.4326,7.59E-13,79.68,,,,,
21,80,2.7999,-3.241,6.87E-13,79.60,,,,,
21.05,80,2.7338,-3.0147,6.22E-13,79.53,,,,,
21.1,80,2.6817,-2.7569,5.63E-13,79.48,,,,,
21.15,80,2.6432,-2.4704,5.09E-13,79.44,,,,,
21.2,80,2.6176,-2.158,4.61E-13,79.41,,,,,
21.25,80,2.6045,-1.8225,4.17E-13,79.40,,,,,
21.3,80,2.6032,-1.4662,3.77E-13,79.40,,,,,
21.35,80,2.613,-1.0918,3.41E-13,79.41,,,,,
21.4,80,2.6334,-0.70134,3.09E-13,79.43,,,,,
21.45,80,2.6637,-0.29723,2.79E-13,79.46,,,,,
21.5,80,2.7032,0.11843,2.53E-13,79.50,,,,,
21.55,80,2.7512,0.54356,2.29E-13,79.55,,,,,
21.6,80,2.8071,0.97619,2.07E-13,79.61,,,,,
21.65,80,2.8701,1.4144,1.87E-13,79.67,,,,,
21.7,80,2.9397,1.8563,1.69E-13,79.74,,,,,
21.75,80,3.0152,2.3001,1.53E-13,79.81,,,,,
21.8,80,3.0959,2.7441,1.39E-13,79.90,,,,,
21.85,80,3.1813,3.1866,1.26E-13,79.98,,,,,
21.9,80,3.2708,3.626,1.14E-13,80.07,,,,,
21.95,80,3.3637,4.0607,1.03E-13,80.16,,,,,
22,80,3.4595,4.4892,9.30E-14,80.26,,,,,
22.05,80,3.5576,4.9101,8.41E-14,80.36,,,,,
22.1,80,3.6575,5.322,7.61E-14,80.46,,,,,
22.15,80,3.7587,5.7236,6.89E-14,80.56,,,,,
22.2,80,3.8607,6.1135,6.23E-14,80.66,,,,,
22.25,80,3.963,6.4905,5.64E-14,80.76,,,,,
22.3,80,4.0652,6.8535,5.10E-14,80.86,,,,,
22.35,80,4.1668,7.2013,4.62E-14,80.96,,,,,
22.4,80,4.2673,7.533,4.18E-14,81.06,,,,,
22.45,80,4.3665,7.8474,3.78E-14,81.16,,,,,
22.5,80,4.4638,8.1436,3.42E-14,81.26,,,,,
22.55,80,4.5589,8.4209,3.10E-14,81.35,,,,,
22.6,80,4.6515,8.6782,2.80E-14,81.45,,,,,
22.65,80,4.7413,8.915,2.53E-14,81.53,,,,,
22.7,80,4.8278,9.1305,2.29E-14,81.62,,,,,
22.75,80,4.9109,9.324,2.08E-14,81.70,,,,,
22.8,80,4.9902,9.495,1.88E-14,81.78,,,,,
22.85,80,5.0655,9.643,1.70E-14,81.86,,,,,
22.9,80,5.1365,9.7676,1.54E-14,81.93,,,,,
22.95,80,5.203,9.8684,1.39E-14,81.99,,,,,
23,80,5.2648,9.945,1.26E-14,82.05,,,,,
23.05,80,5.3217,9.9972,1.14E-14,82.11,,,,,
23.1,80,5.3735,10.025,1.03E-14,82.16,,,,,
23.15,80,5.42,10.028,9.32E-15,82.20,,,,,
23.2,80,5.4612,10.006,8.44E-15,82.24,,,,,
23.25,80,5.4969,9.96,7.63E-15,82.28,,,,,
23.3,80,5.5269,9.8891,6.91E-15,82.31,,,,,
23.35,80,5.5512,9.7937,6.25E-15,82.33,,,,,
23.4,80,5.5698,9.6741,5.66E-15,82.35,,,,,
23.45,80,5.5825,9.5305,5.12E-15,82.36,,,,,
23.5,80,5.5893,9.3633,4.63E-15,82.37,,,,,
23.55,80,5.5902,9.1728,4.19E-15,82.36,,,,,
